,date,actions,transactions
1631,2021-04-28 02:00:00,"[  72.88642048 -172.22485628  126.97955451  192.59763927  138.78947056
  -89.29         65.855        71.97       -124.095        91.505
  -96.           70.79        107.495        74.07041951  156.14
 -133.12782032  110.515       -87.025       120.79       -179.4       ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1632,2021-04-28 03:00:00,"[  72.97317963 -172.20487683  126.95991942  192.64307159  138.77447062
  -89.27         65.82         71.94       -124.08         91.495
  -96.055        70.8         107.575        73.69916679  156.105
 -132.56965909  110.52        -87.04        120.79       -179.32      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1633,2021-04-28 04:00:00,"[  73.35261853 -172.15497948  126.94738188  191.95219736  138.74452035
  -89.315        65.865        71.99       -124.08         91.5
  -96.08         70.83        107.54         55.73996386  156.
 -124.08735746  110.49        -87.04        120.76       -179.245     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1634,2021-04-28 05:00:00,"[  73.78605866 -172.1         127.02945485  191.496406    138.74476844
  -89.41         65.985        72.07       -124.06         91.555
  -96.085        70.9         107.45        -48.79121536  155.905
  -90.95944532  110.535       -87.02        120.735      -179.195     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1635,2021-04-28 06:00:00,"[  73.83214821 -172.19        127.15318103  192.44316892  138.8149669
  -89.42         65.995        72.07       -124.05         91.58997816
  -96.09         70.925       107.46        -65.75465122  155.875
  -66.72615433  110.565       -86.95        120.71       -179.265     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1636,2021-04-28 07:00:00,"[  73.9514566  -172.085       127.26211748  192.31153421  138.6899008
  -89.35         66.08         72.01       -124.08         91.77
  -95.99         70.99        107.435       -17.23644369  155.905
 -104.45087161  110.665       -86.955       120.6        -179.28      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1637,2021-04-28 08:00:00,"[  73.78889485 -172.185       127.06166759  192.3931778   138.73993384
  -89.405        65.995        72.02       -124.105        91.61
  -96.075        70.925       107.47        -13.68432898  155.955
 -104.18781543  110.61        -87.025       120.74       -179.205     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1638,2021-04-28 09:00:00,"[  73.84862664 -172.2         127.16924201  192.14267862  138.81
  -89.43         66.05         72.095      -124.04         91.605
  -96.08         70.955       107.415       -74.21752561  155.895
  -36.16469992  110.615       -86.98        120.745      -179.225     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1639,2021-04-28 10:00:00,"[ 7.38298152e+01 -1.72255000e+02  1.27169318e+02  1.92272799e+02
  1.38889967e+02 -8.94550000e+01  6.60500000e+01  7.21300000e+01
 -1.24020000e+02  9.15699673e+01 -9.60800000e+01  7.09400000e+01
  1.07395000e+02 -7.68694796e+01  1.55760000e+02  1.59797087e-01
  1.10480000e+02 -8.68700000e+01  1.20660000e+02 -1.79285000e+02]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1640,2021-04-28 11:00:00,"[  73.75481536 -171.945       126.84885075  192.06592274  138.65996694
  -89.44         65.99         72.14       -124.04         91.48498909
  -96.075        70.88        107.42        -76.0217453   155.74
   16.4194315   110.4         -87.025       120.675      -178.975     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1641,2021-04-28 12:00:00,"[  73.83481516 -172.005       127.0138644   192.08594943  138.77996691
  -89.46         66.06         72.17       -123.94         91.51
  -96.005        70.895       107.33        -76.0069039   155.855
   16.41612704  110.49        -86.99        120.74       -179.16      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1642,2021-04-28 13:00:00,"[  73.83910215 -171.865       126.90969742  191.44126502  138.67996694
  -89.52         66.11         72.23       -123.93         91.50996727
  -96.           70.9         107.255       -76.26938053  155.775
    1.69523242  110.45        -87.025       120.67998561 -178.99      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1643,2021-04-28 14:00:00,"[  73.84386441 -172.165       127.095       182.34211302  138.94965215
  -89.52         66.095        72.26       -123.9          91.43977515
  -96.065        70.915       107.28        -77.51215399  155.7
   47.20386025  110.395       -86.87        120.70448199 -179.22      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1644,2021-04-28 15:00:00,"[  73.78998241 -172.075       126.98981834  191.10727627  139.05998342
  -89.51         66.08         72.36       -123.73         91.31367196
  -96.06         70.91        107.315       -77.60965594  155.69
   49.32406015  110.385       -86.93        120.88489913 -179.095     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1645,2021-04-28 16:00:00,"[  73.85490315 -171.925       126.96495459  188.8774334   139.16496682
  -89.475        66.085        72.42       -123.53         91.24336451
  -95.98         70.86        107.27        -77.66704964  155.745
   60.08686797  110.385       -86.945       120.97971156 -179.165     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1646,2021-04-28 17:00:00,"[  73.9842856  -171.655       127.01490915  189.49408177  139.14990047
  -89.335        66.095        72.42       -123.355        91.26894462
  -95.825        70.89        107.25        -77.49383166  155.655
   -5.2127481   110.345       -86.885       120.89994235 -179.155     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1647,2021-04-28 18:00:00,"[  73.96929457 -171.595       126.90492436  189.18332276  139.02990056
  -89.375        66.11         72.425      -123.4          91.29895515
  -95.82         70.86        107.185       -77.44889497  155.655
   -5.21290636  110.315       -86.93        120.84994237 -179.09      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1648,2021-04-28 19:00:00,"[  73.88998238 -171.75        126.9047882   190.91308461  139.45996675
  -89.43         66.075        72.62       -123.155        90.98867668
  -96.01         70.94        107.325       -77.91950089  155.565
   49.24636046  110.34        -86.95        121.26489881 -178.91      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1649,2021-04-28 20:00:00,"[  73.82990319 -171.7         126.75496978  188.67746671  139.45996675
  -89.46         66.04         72.66       -123.12         90.88360739
  -95.96         70.825       107.235       -77.9063269   155.645
   58.93348564  110.235       -86.98        121.29972526 -178.965     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1650,2021-04-28 21:00:00,"[  73.84452427 -171.585       126.74478847  190.47687909  139.344701
  -89.325        65.975        72.54       -123.14         90.95991325
  -95.94         70.865       107.4         -73.1828506   155.625
  -75.81879671  110.3         -87.          121.255      -178.845     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1651,2021-04-28 22:00:00,"[  73.85455099 -171.68        126.77986398  190.71876526  139.37995015
  -89.43         66.04         72.6        -123.17         90.95943615
  -95.935        70.855       107.31        -77.73088995  155.665
    9.94994269  110.295       -86.99        121.25995663 -178.92      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1652,2021-04-28 23:00:00,"[  73.88929533 -171.62        126.79992442  189.30041902  139.50490022
  -89.4          66.06         72.67       -123.03         90.90394884
  -95.985        70.915       107.365       -77.84299207  155.5
   -5.20309543  110.28        -86.97        121.32994215 -178.815     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1653,2021-04-29 00:00:00,"[  73.87495597 -171.69        126.83972783  190.90891993  139.54498336
  -89.455        66.075        72.695      -123.03         90.8943282
  -95.98         70.905       107.305       -77.91712573  155.555
   25.88243295  110.305       -86.95        121.34997107 -178.88      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1654,2021-04-29 01:00:00,"[  73.86       -171.8         126.88944032  191.58978192  139.64
  -89.45         66.08         72.72       -123.025        90.86952337
  -96.02         70.925       107.345       -78.01249996  155.53
   53.33006579  110.335       -86.95        121.40994211 -178.915     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1655,2021-04-29 02:00:00,"[  73.91999119 -171.665       126.86442531  191.39021544  139.67
  -89.48         66.12         72.81       -122.895        90.82952358
  -96.045        70.98        107.335       -78.10246027  155.405
   53.29437143  110.325       -86.965       121.46994208 -178.74      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1656,2021-04-29 03:00:00,"[  73.8945952  -171.67        126.85944045  191.67159498  139.52485031
  -89.29         65.98         72.57       -123.03         90.91497832
  -95.85         70.83        107.355       -70.7063457   155.795
  -72.01771768  110.35        -86.995       121.37       -179.08      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1657,2021-04-29 04:00:00,"[  73.89399188 -171.66        126.8527619   192.14672896  139.44991688
  -89.265        65.965        72.51       -123.105        90.97497831
  -95.84         70.83        107.375       -58.93978726  155.745
  -71.74956272  110.33        -86.955       121.255      -179.1       ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1658,2021-04-29 05:00:00,"[  73.89399188 -171.71        126.89776111  192.16171661  139.50990021
  -89.31         65.985        72.54       -123.07         90.97
  -95.87         70.845       107.355       -58.95379784  155.76
  -71.76694682  110.365       -86.965       121.31       -179.135     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1659,2021-04-29 06:00:00,"[  73.92651    -171.75        126.94385575  192.09411175  139.57986689
  -89.37         66.065        72.635      -123.03         90.96
  -95.93         70.91        107.335       -51.78468963  155.65
  -96.31319049  110.38        -86.94        121.35       -179.055     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1660,2021-04-29 07:00:00,"[  74.00739019 -171.83        127.17102467  192.26393815  139.61983356
  -89.32         66.12         72.585      -123.05         91.08
  -95.815        70.925       107.27          9.95355943  155.65
 -131.02533697  110.41        -86.83        121.21       -179.295     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1661,2021-04-29 08:00:00,"[  74.03920564 -171.745       127.15132925  192.3314657   139.62995006
  -89.26         66.09         72.57       -123.005        91.08
  -95.79         70.91        107.31        -54.01071437  155.6
  -97.03563729  110.34        -86.77        121.16       -179.325     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1662,2021-04-29 09:00:00,"[  73.87951514 -171.56        126.92493948  190.53268857  139.41745712
  -89.19         65.995        72.5        -123.02         91.03977209
  -95.72         70.805       107.285       -69.56042561  155.78
  -86.36247472  110.305       -86.915       121.16       -179.265     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1663,2021-04-29 10:00:00,"[  73.79368616 -171.615       126.74496978  188.02108376  139.38820541
  -89.25         65.915        72.5        -123.1          90.92691069
  -95.79         70.735       107.31        -77.4032803   155.8
  -26.51174652  110.195       -86.96        121.19494221 -179.21      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1664,2021-04-29 11:00:00,"[  73.86706984 -171.54        126.7698791   191.53147485  139.42940163
  -89.295        65.99         72.585      -123.02         90.92991328
  -95.795        70.835       107.315       -69.61696716  155.635
  -52.068354    110.245       -86.94        121.23       -179.01      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1665,2021-04-29 12:00:00,"[  73.97458394 -171.355       126.79945583  191.47153054  139.48986697
  -89.22         66.015        72.625      -122.82         90.89997833
  -95.8          70.875       107.37        -70.7758507   155.56
  -71.8723829   110.26        -86.955       121.30497108 -178.87      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1666,2021-04-29 13:00:00,"[  73.93904111 -171.57        126.87484875  191.16580247  139.62463382
  -89.18         65.96         72.58       -122.885        90.87976166
  -95.76         70.83        107.385       -76.60995943  155.545
  -42.79811176  110.165       -86.83        121.2199711  -179.14      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1667,2021-04-29 14:00:00,"[  74.01505863 -171.655       127.07442436  192.35329764  139.44981714
  -89.105        65.965        72.37       -123.11         91.12997827
  -95.68         70.825       107.38        -68.61248417  155.77
  -52.40455032  110.325       -86.825       121.045      -179.41      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1668,2021-04-29 15:00:00,"[  74.07153184 -171.47        127.04598643  192.62005198  139.45476726
  -88.97         65.92         72.36       -122.96         91.11
  -95.455        70.745       107.305        -2.31961421  155.965
 -103.69224939  110.35        -86.85        121.11       -179.58      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1669,2021-04-29 16:00:00,"[  74.00357419 -171.535       126.96981837  192.25897463  139.53953424
  -88.885        65.8          72.31       -122.95         90.98995661
  -95.375        70.59        107.285       -70.12324431  156.1
  -67.96061027  110.205       -86.8         121.105      -179.86      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1670,2021-04-29 17:00:00,"[  74.03403705 -171.31        126.83981855  191.67858685  139.4097341
  -88.87         65.8          72.33       -122.905        90.98493492
  -95.395        70.635       107.34        -72.62250382  156.08
  -43.13424186  110.24        -86.92        121.17997111 -179.58      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1671,2021-04-29 18:00:00,"[  73.66416036 -171.39        126.71484894  191.40261669  139.41293917
  -88.935        65.75         72.34       -122.94         90.88994583
  -95.44         70.555       107.31        -28.16347935  156.105
  -99.21339002  110.145       -86.935       121.185      -179.57      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1672,2021-04-29 19:00:00,"[  73.7488106  -171.24        126.7398187   191.17426884  139.48792144
  -88.97         65.83         72.475      -122.78         90.86494584
  -95.465        70.665       107.29        -28.20197222  155.925
  -99.12990991  110.175       -86.94        121.25       -179.385     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1673,2021-04-29 20:00:00,"[  73.9493155  -171.25        126.71990936  189.71393154  139.51353643
  -88.98         65.84         72.48       -122.755        90.83456686
  -95.43         70.615       107.265       -70.42156812  156.02
  -66.77841906  110.16        -86.94        121.28998554 -179.445     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1674,2021-04-29 21:00:00,"[  73.70389308 -171.25        126.7398187   191.10472076  139.40793925
  -88.95         65.81         72.43       -122.83         90.86995667
  -95.4          70.575       107.235       -28.16211647  156.035
  -99.10592506  110.175       -86.96        121.195      -179.48      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1675,2021-04-29 22:00:00,"[  73.88764708 -171.195       126.73495468  188.37851498  139.43313834
  -88.94         65.845        72.44       -122.78         90.87963165
  -95.41         70.615       107.245       -68.68925116  156.045
  -76.33221079  110.185       -86.945       121.2299711  -179.475     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1676,2021-04-29 23:00:00,"[  73.76857981 -171.155       126.77481865  191.12966586  139.43292226
  -88.965        65.875        72.46       -122.75         90.90993498
  -95.395        70.65        107.25        -28.16793636  155.96
  -99.10439234  110.2         -86.925       121.205      -179.41      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1677,2021-04-30 00:00:00,"[  73.90419406 -171.225       126.80993953  189.96295981  139.50243894
  -88.94         65.885        72.465      -122.74         90.89973993
  -95.475        70.695       107.335       -65.14112367  155.905
  -90.99691893  110.21        -86.905       121.25       -179.37      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1678,2021-04-30 01:00:00,"[  74.0316992  -171.235       126.79966745  191.75387218  139.53970058
  -88.935        65.84         72.475      -122.72         90.83980508
  -95.46         70.69        107.34        -75.216124    155.83
  -48.61601484  110.15        -86.87        121.21998555 -179.375     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1679,2021-04-30 02:00:00,"[  74.0104119  -171.285       126.759864    190.96361111  139.53970058
  -88.945        65.855        72.48       -122.715        90.84975091
  -95.46         70.65        107.3         -76.89245771  155.84
  -33.37925487  110.125       -86.865       121.21498555 -179.425     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1680,2021-04-30 03:00:00,"[  73.9728717  -171.22        126.74496978  188.5466174   139.46915207
  -88.98         65.84         72.48       -122.77         90.84963177
  -95.43         70.635       107.245       -76.18623823  155.93
  -55.73834707  110.135       -86.905       121.19998555 -179.46      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1681,2021-04-30 04:00:00,"[  74.09969966 -171.125       126.78379088  191.85526404  139.45998338
  -88.97         65.915        72.51       -122.735        90.91995665
  -95.47         70.735       107.31        -75.51520565  155.735
  -27.41162368  110.165       -86.89        121.175      -179.235     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1682,2021-04-30 05:00:00,"[  74.039797   -171.165       126.76214391  192.25030282  139.45496675
  -88.97         65.875        72.47       -122.74         90.89997833
  -95.485        70.715       107.35        -73.199263    155.765
  -36.98822114  110.145       -86.895       121.185      -179.26      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1683,2021-04-30 06:00:00,"[  74.01198546 -171.125       126.66433562  191.65714993  139.35966774
  -88.955        65.85         72.45       -122.75         90.90996749
  -95.46         70.665       107.31        -51.58971124  155.855
  -84.43394321  110.16        -86.945       121.185      -179.255     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1684,2021-04-30 07:00:00,"[  73.95442783 -171.18        126.58960764  191.85568537  139.32993356
  -89.025        65.855        72.48       -122.83         90.85497834
  -95.505        70.64        107.27        -74.98331268  155.765
  -27.84148051  110.06        -86.92        121.10497113 -179.19      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1685,2021-04-30 08:00:00,"[  74.00157268 -170.86        126.50996984  190.00248779  139.14920378
  -88.875        65.815        72.37       -122.79         90.91452313
  -95.37         70.625       107.325       -74.75631762  155.815
  -51.19714706  110.03        -86.97        121.01998557 -179.155     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1686,2021-04-30 09:00:00,"[  74.05244351 -170.675       126.48954764  191.54567708  139.08980103
  -88.815        65.815        72.355      -122.75         90.94998916
  -95.36         70.665       107.37        -47.37927809  155.685
  -80.8437754   110.015       -86.975       120.95       -179.01      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1687,2021-04-30 10:00:00,"[  73.84942603 -170.77        126.38492467  190.20944387  139.07867363
  -88.85         65.75         72.35       -122.79         90.86487002
  -95.39         70.57        107.37        -55.35124394  155.7
  -89.66965622  109.9         -86.955       120.94997116 -179.025     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1688,2021-04-30 11:00:00,"[  74.0055591  -170.915       126.50996984  187.19022375  139.08971813
  -88.76         65.695        72.23       -122.88         90.93938207
  -95.33         70.57        107.405       -76.60640465  155.73
  -18.85834898  109.885       -86.845       120.80491359 -179.285     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1689,2021-04-30 12:00:00,"[  74.12446753 -170.755       126.55984913  190.84527314  139.06468502
  -88.68         65.745        72.225      -122.785        91.02491319
  -95.25         70.625       107.4         -70.39905237  155.725
  -52.21608644  109.965       -86.885       120.82       -179.265     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1690,2021-04-30 13:00:00,"[  74.1458312  -170.325       126.38415629  191.88909624  138.7697684
  -88.575        65.715        72.175      -122.725        91.05998914
  -95.205        70.64        107.49        -21.45554396  155.76
  -90.24212878  110.035       -87.06        120.84       -178.89      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1691,2021-04-30 14:00:00,"[  74.12012907 -170.375       126.34451803  191.6692653   138.76980149
  -88.59         65.7          72.16       -122.77         91.04998915
  -95.22         70.625       107.5         -46.17933198  155.67
  -81.06330715  109.94        -87.01        120.76       -178.9       ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1692,2021-04-30 15:00:00,"[  74.11923028 -170.30498985  126.30804255  192.70548329  138.44991748
  -88.285        65.46         71.75       -123.01         91.21
  -95.025        70.465       107.65         -9.56693271  155.875
  -79.13155115  109.82        -86.95        120.39       -179.22      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1693,2021-04-30 16:00:00,"[  74.23302268 -170.07        126.30441279  192.46228377  138.35976909
  -88.1          65.435        71.685      -122.915        91.28498912
  -94.82         70.425       107.615       -42.42728043  155.92
  -69.75223215  109.805       -86.94        120.31       -179.34      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1694,2021-04-30 17:00:00,"[  74.2679899  -169.9         126.24941304  192.40748016  138.28475273
  -88.07         65.45         71.695      -122.86         91.285
  -94.745        70.39        107.575       -42.3938035   155.975
  -69.70712018  109.785       -86.965       120.265      -179.345     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1695,2021-04-30 18:00:00,"[  74.30875174 -169.62998989  126.08804596  192.49366001  138.04490126
  -88.02         65.43         71.63       -122.86         91.34
  -94.7          70.39        107.59         -9.93489511  156.005
  -78.82797527  109.81        -87.085       120.22       -179.125     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1696,2021-04-30 19:00:00,"[  74.36511645 -169.55        126.13366175  192.60835072  138.07986832
  -87.935        65.38         71.59       -122.82         91.34
  -94.62         70.355       107.625       -20.9961581   156.05
  -76.26599837  109.81        -87.06        120.23       -179.25      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1697,2021-04-30 20:00:00,"[  74.25296094 -169.775       126.13439854  192.47735779  138.09976952
  -87.97         65.355        71.56       -122.89         91.32
  -94.705        70.365       107.66        -42.32604936  156.065
  -69.72784216  109.795       -87.045       120.23       -179.27      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1698,2021-05-02 19:00:00,"[  74.25912908 -169.75498988  126.2080441   192.68051238  138.16990117
  -88.02         65.385        71.61       -122.86         91.31
  -94.815        70.42        107.72         -9.4924352   155.825
  -78.93701698  109.73        -86.99        120.19       -179.135     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1699,2021-05-02 21:00:00,"[  74.27411601 -169.71        126.07804611  192.26104704  138.10990122
  -88.17         65.5          71.75       -122.88         91.29
  -94.84         70.455       107.57         -9.49547433  155.895
  -78.99084843  109.84        -87.12        120.32       -178.945     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1700,2021-05-02 22:00:00,"[  74.17815684 -169.755       126.10442875  191.99949201  138.16965411
  -88.1          65.45         71.71       -122.86         91.26998912
  -94.82         70.445       107.625       -12.74768826  155.86
  -92.0095378   109.785       -87.065       120.295      -179.025     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1701,2021-05-02 23:00:00,"[  74.29909126 -169.76496964  126.17804456  192.60046756  138.19491763
  -88.05         65.43         71.67       -122.845        91.295
  -94.795        70.45        107.67         -9.50302484  155.86
  -78.94009928  109.8         -87.03        120.275      -179.09      ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1702,2021-05-03 00:00:00,"[  74.25341808 -169.68998989  126.15304495  192.55044818  138.18476938
  -88.035        65.45         71.695      -122.8          91.295
  -94.8          70.49        107.695        24.12510834  155.805
 -101.81294215  109.81        -87.035       120.27       -178.985     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1703,2021-05-03 01:00:00,"[  74.40209072 -169.755       126.30756071  192.42876649  138.33495053
  -88.135        65.57         71.825      -122.72         91.305
  -94.89         70.59        107.655       -44.32909952  155.625
  -74.66160512  109.865       -86.995       120.34       -178.925     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
