,date,actions,transactions
1807,2021-05-07 12:00:00,"[ 32.41985125 -84.6625      63.13842688  96.3525     -69.5
 -42.84949154  32.7467917   36.0625      59.70808387 -45.43
   8.1010047   34.83766406 -28.29877412 -38.865      -77.615
 -73.4925     -54.8125     -43.32670635  60.33        32.82488381]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1808,2021-05-07 13:00:00,"[  2.73396671 -84.92748988  62.99233368  96.115      -69.7625
 -43.24772105  32.77932609  36.295       60.19994157 -45.185
  46.61063562  35.20862713 -35.88474398 -39.09499767 -77.5675
 -73.835      -54.805      -43.44178324  60.645       14.68152864]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1809,2021-05-07 14:00:00,"[-35.77107365 -84.74804507  62.38026703  96.155      -69.7125
 -39.0165219   32.7919879   36.255       60.61391889 -45.225
  47.39573239  34.98510494 -50.38438542 -39.08953634 -77.51
 -73.665      -54.8275     -43.36055917  60.605      -82.00346044]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1810,2021-05-07 15:00:00,"[-34.97918736 -84.92734122  59.47079439  96.09       -69.8975
 -30.78437543  32.83727296  36.3725      59.0556874  -45.1475
  47.5035314   34.18589021 -46.81705125 -39.20746425 -77.4175
 -73.775      -54.805      -36.13496118  60.7075     -43.96596678]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1811,2021-05-07 16:00:00,"[-34.95317307 -84.92735135  59.4464954   95.94       -70.0025
 -30.83616273  32.8747727   36.4825      58.97019655 -45.0525
  47.5509284   34.19806788 -46.78848108 -39.30495794 -77.3775
 -73.81       -54.8        -36.14986514  60.8225     -43.91785052]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1812,2021-05-07 17:00:00,"[-34.95234558 -84.93235001  59.43138525  96.045      -69.9125
 -30.80523947  32.83477297  36.395       59.04527379 -45.105
  47.51097387  34.16927179 -46.79837705 -39.22246562 -77.4425
 -73.825      -54.805      -36.16129765  60.7525     -43.94841291]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1813,2021-05-07 18:00:00,"[-34.91417087 -84.98984988  59.41775886  96.11       -69.9525
 -30.79551573  32.79477325  36.3925      59.044803   -45.06
  47.50598382  34.13785868 -46.78486171 -39.2074736  -77.5225
 -73.88       -54.7925     -36.15940168  60.8        -43.97757427]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1814,2021-05-07 19:00:00,"[-35.29533318 -84.9648209   60.17821602  96.075      -69.9825
 -37.24433422  32.81421763  36.42        60.00068344 -45.05
  47.58243804  35.18468622 -49.57267442 -39.23692935 -77.5075
 -73.845      -54.8025     -42.40198358  60.82       -46.38997904]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1815,2021-05-07 20:00:00,"[-35.1782644  -84.94717313  59.92481893  96.12       -70.015
 -35.53678697  32.80197601  36.42        59.73054746 -45.04
  47.55148775  35.03112237 -48.78312033 -39.24656895 -77.5025
 -73.825      -54.805      -41.43452297  60.8375     -45.21888293]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1816,2021-05-09 19:00:00,"[-35.28506045 -84.81233077  60.09013932  96.05       -69.8875
 -37.20241698  32.75921894  36.375       59.96093781 -45.055
  47.53749005  35.14986745 -49.59485343 -39.22442953 -77.5325
 -73.8175     -54.8325     -42.45316694  60.815      -46.34125838]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1817,2021-05-09 20:00:00,"[-36.58225542 -84.82454303  62.2456655   96.005      -69.925
 -38.74532834  32.84474941  36.4175      60.5988816  -45.095
  47.58360991  34.66216395 -51.2429274  -39.24336257 -77.475
 -73.775      -54.845      -43.35967347  60.81       -86.34180624]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1818,2021-05-09 21:00:00,"[-36.5930536  -84.85297705  62.28041372  96.065      -70.0225
 -37.95052659  32.86728059  36.445       60.5255486  -45.0925
  47.59445046  34.57192325 -51.24310563 -39.29536849 -77.3825
 -73.715      -54.85       -43.22681328  60.82       -85.97055356]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1819,2021-05-09 22:00:00,"[-34.96792273 -84.87740516  59.43187386  96.1575     -69.9975
 -30.74936806  32.78976938  36.4         58.93085377 -45.04
  47.45376716  34.14588595 -46.82419062 -39.24747102 -77.5
 -73.7825     -54.8        -36.16688008  60.8375     -43.96130045]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1820,2021-05-09 23:00:00,"[-37.11803403 -84.23736031  61.59717037  96.265      -70.15
 -37.39875685  32.82249609  36.435       60.64398788 -45.03
  47.62097288  32.68067136 -53.49741006 -39.11299255 -77.4625
 -73.79       -54.7825     -43.35046349  60.84       -89.32341085]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1821,2021-05-10 00:00:00,"[-37.14285342 -84.71829796  63.02266886  96.2325     -70.2025
 -37.67602255  32.84749217  36.475       60.56397477 -45.025
  47.57953591  28.55333935 -53.36533212 -39.24056341 -77.435
 -73.715      -54.8        -43.33106707  60.8525     -89.31883198]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1822,2021-05-10 01:00:00,"[-37.15561891 -83.88833529  61.88121192  96.31       -70.1425
 -38.02997689  32.81249609  36.415       60.62448688 -45.055
  47.58678522  32.59743555 -53.64873892 -39.0617717  -77.4725
 -73.7325     -54.795      -43.34404937  60.81       -89.36110095]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1823,2021-05-10 02:00:00,"[-37.10959647 -84.96251836  63.07068987  96.37       -70.16
 -40.30228614  32.8123983   36.405       60.58878655 -45.07
  47.55089527  34.34461123 -53.46039081 -39.23240115 -77.4525
 -73.67       -54.7925     -43.31542973  60.8        -89.31852108]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1824,2021-05-10 03:00:00,"[-37.08403863 -85.01148657  63.15238102  96.3725     -70.1
 -43.2055472   32.78134324  36.365       60.64233373 -45.075
  47.53638432  35.26670241 -53.70269656 -39.19688554 -77.5025
 -73.69       -54.775      -43.34238375  60.7575     -89.37739031]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1825,2021-05-10 04:00:00,"[-36.96714661 -84.99948323  63.17282234  96.385      -70.1025
 -43.38416079  32.77340591  36.365       60.61485548 -45.0625
  47.51866636  35.18340778 -53.72680021 -39.22213997 -77.4625
 -73.695      -54.77       -43.34994832  60.77       -89.33752016]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1826,2021-05-10 05:00:00,"[-33.8835974  -84.9874848   63.22866584  96.36       -70.13
 -43.7402418   32.7921261   36.3875      60.59447991 -45.085
  47.30974072  35.28820654 -53.24205282 -39.23498831 -77.4325
 -73.63       -54.7875     -43.31995352  60.7625     -89.13256587]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1827,2021-05-10 06:00:00,"[-29.15138503 -85.07975151  63.30960337  96.465      -70.2175
 -42.94514038  32.81894364  36.395       60.57606602 -45.085
  47.12932952  33.97895916 -49.81403786 -39.27495318 -77.3475
 -73.6225     -54.785      -43.25974858  60.7625     -88.22546788]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1828,2021-05-10 07:00:00,"[-36.14218724 -85.07977687  63.28728401  96.5125     -70.32
 -43.14999911  32.79723949  36.4325      60.46819785 -45.02
  47.53207651  35.32096491 -53.08092298 -39.3074016  -77.3475
 -73.555      -54.7475     -43.22886109  60.8        -88.63101929]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1829,2021-05-10 08:00:00,"[-34.68151988 -85.25739837  63.42606049  96.71       -70.3825
 -43.44598868  32.79037901  36.395       60.56370764 -45.055
  47.39804693  35.22997606 -53.08121878 -39.26995085 -77.34
 -73.5725     -54.73       -43.14217342  60.7425     -89.23487427]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1830,2021-05-10 09:00:00,"[-37.14121054 -85.18907531  62.72394216  96.635      -70.455
 -40.20574765  32.81245306  36.455       60.53313819 -45.005
  47.65063108  34.56719952 -53.50241371 -39.33526763 -77.315
 -73.6775     -54.775      -43.17890678  60.855      -89.42792066]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1831,2021-05-10 10:00:00,"[-37.15056192 -84.11812301  62.10364565  96.635      -70.46
 -37.79304187  32.83749609  36.455       60.60445092 -45.035
  47.72425471  32.54562909 -53.75555313 -39.17580407 -77.23
 -73.72       -54.7875     -43.15060343  60.8175     -89.4634205 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1832,2021-05-10 11:00:00,"[-37.13906629 -85.19418007  62.45362671  96.6325     -70.505
 -41.17284613  32.83499217  36.4825      60.58230501 -45.005
  47.75215845  34.24905024 -53.77874014 -39.35909206 -77.1575
 -73.6975     -54.74       -43.13450122  60.8225     -89.44301141]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1833,2021-05-10 12:00:00,"[-37.12681975 -85.44062601  62.6190059   96.7325     -70.5575
 -42.62381501  32.79996872  36.4725      60.57239891 -44.9675
  47.74234064  35.22492544 -53.86987333 -39.39681026 -77.1625
 -73.68       -54.695      -43.09740752  60.8175     -89.50529662]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1834,2021-05-10 13:00:00,"[-37.12929076 -85.57776912  62.78709632  96.9575     -70.7425
 -42.75663828  32.7874531   36.4825      60.50491345 -44.935
  47.72235778  35.27967653 -53.90261886 -39.43205    -77.1475
 -73.6425     -54.695      -43.00993335  60.855      -89.68273345]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1835,2021-05-10 14:00:00,"[-37.13093477 -85.50286967  63.10058343  96.865      -70.555
 -43.29660161  32.79218727  36.42        60.59473995 -45.02
  47.66469885  35.36583133 -53.72459204 -39.32890055 -77.2875
 -73.68       -54.74       -43.08239215  60.795      -89.66893174]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1836,2021-05-10 15:00:00,"[-37.12258852 -85.49073687  63.5454875   96.915      -70.7
 -43.03500287  32.80418267  36.47        60.45978378 -44.98
  47.56682436  35.30474954 -53.7264253  -39.33903627 -77.275
 -73.525      -54.695      -42.99978471  60.805      -89.82481362]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1837,2021-05-10 16:00:00,"[-36.88872902 -85.52460238  63.58778473  96.89       -70.7575
 -43.3024621   32.81602903  36.5175      60.41985595 -44.94
  47.5530694   35.21469129 -53.68518089 -39.37477235 -77.265
 -73.5425     -54.68       -42.99241544  60.8475     -89.82030388]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1838,2021-05-10 17:00:00,"[-36.85844724 -85.47385208  63.63182554  96.9875     -70.71
 -42.23764406  32.80957367  36.46        60.43960372 -45.
  47.40396296  34.02051589 -53.52190602 -39.31893598 -77.3125
 -73.495      -54.71       -42.98929278  60.795      -89.89267952]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1839,2021-05-10 18:00:00,"[  7.97673974 -85.44246944  63.66465088  97.02       -70.72
 -42.33355554  32.80656617  36.445       60.38764675 -45.01
  18.28254419  33.79660236 -49.18215127 -39.29749297 -77.345
 -73.445      -54.7175     -42.96257668  60.785      -82.99347001]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1840,2021-05-10 19:00:00,"[ 35.84262173 -85.5025      63.65998482  97.1875     -70.6775
 -43.75664257  32.64500773  36.3575      60.43479439 -45.03
 -34.38700554  34.72206879 -36.52569659 -39.21       -77.4475
 -73.47       -54.69       -42.95986173  60.7275     -67.28745921]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1841,2021-05-10 20:00:00,"[ 35.87152207 -85.445       63.65248482  97.18       -70.665
 -43.71819629  32.64942247  36.355       60.41412304 -45.0475
 -34.42941406  34.72597107 -36.44673302 -39.1975     -77.4325
 -73.395      -54.685      -42.95735405  60.7075     -66.89516323]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1842,2021-05-10 21:00:00,"[ 35.87377917 -85.415       63.62748483  97.0175     -70.595
 -43.794671    32.69230796  36.3825      60.45951092 -45.06
 -34.47299603  34.69915104 -36.32525304 -39.155      -77.4475
 -73.38       -54.65       -42.95486174  60.645      -67.17375274]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1843,2021-05-10 22:00:00,"[ 35.86414289 -85.4575      63.64499241  97.215      -70.6075
 -43.72750484  32.63250298  36.3175      60.46950423 -45.0675
 -34.48274354  34.70416375 -36.40502617 -39.16       -77.445
 -73.4175     -54.675      -42.95236175  60.655      -67.20358645]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1844,2021-05-10 23:00:00,"[ 35.88106077 -85.4225      63.62748483  97.195      -70.6425
 -43.71754237  32.63000672  36.34        60.41452662 -45.03
 -34.46230034  34.70663435 -36.40861707 -39.1975     -77.425
 -73.37       -54.665      -42.96236172  60.6975     -67.16823136]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1845,2021-05-11 00:00:00,"[ 35.86185033 -85.4575      63.63248483  97.18       -70.655
 -43.74491101  32.63998397  36.3525      60.43452765 -45.035
 -34.48661777  34.70670168 -36.4019329  -39.2025     -77.425
 -73.4225     -54.67       -42.95985404  60.705      -67.17149108]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1846,2021-05-11 01:00:00,"[ 35.59170066 -85.45        63.61499242  97.2825     -70.5875
 -43.73570388  32.61797666  36.275       60.51276882 -45.065
 -38.65365105  34.32753523 -38.30317491 -39.1275     -77.4825
 -73.43       -54.6525     -42.94996416  60.64       -82.93474811]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1847,2021-05-11 02:00:00,"[ 35.24245875 -85.4275      63.57        97.2        -70.59
 -43.8019455   32.6414187   36.31        60.50548833 -45.03
 -41.72923333  33.75060667 -40.10106817 -39.16       -77.4825
 -73.445      -54.655      -42.97999488  60.685      -88.11291827]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1848,2021-05-11 03:00:00,"[ 31.98351573 -85.4175      63.58246968  97.1775     -70.6325
 -43.45925009  32.70485545  36.345       60.43443325 -45.01
 -35.12764053  32.4634295  -40.6774625  -39.2075     -77.4425
 -73.435      -54.6675     -42.98482578  60.7275     -86.75646518]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1849,2021-05-11 04:00:00,"[ 32.30643688 -85.3775      63.59745451  97.1975     -70.6025
 -42.74666083  32.70772295  36.32        60.38860252 -45.0325
 -40.93058098  26.20914707 -38.71649814 -39.1625     -77.49
 -73.4        -54.6775     -42.98562699  60.6975     -85.22202019]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1850,2021-05-11 05:00:00,"[ 31.97275013 -85.46        63.60496967  97.2575     -70.6225
 -43.43204145  32.68486708  36.305       60.47689909 -45.03
 -35.07672054  32.41079452 -40.63091235 -39.12       -77.5725
 -73.46       -54.675      -42.97982067  60.705      -86.93302048]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1851,2021-05-11 06:00:00,"[ 32.20895004 -85.4075      63.62745449  97.1025     -70.6375
 -43.09738249  32.75575504  36.3725      60.3988404  -45.0375
 -39.26680592  29.21042158 -39.41134679 -39.195      -77.445
 -73.39       -54.685      -42.96668558  60.7125     -85.81903902]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1852,2021-05-11 07:00:00,"[ 34.66835805 -85.35747965  63.66246964  97.145      -70.555
 -41.18755378  32.76299237  36.3125      60.31192889 -45.115
 -45.30956138   3.93130611 -31.55838882 -39.15499767 -77.455
 -73.3925     -54.73       -42.9675433   60.655      -81.59167945]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1853,2021-05-11 08:00:00,"[ 35.73483787 -85.49743885  63.7644527   97.2975     -70.62
 -38.13473145  32.77033564  36.295       57.11090439 -45.145
 -41.12719841  16.89544118 -11.68267232 -39.14999533 -77.5225
 -73.495      -54.8125     -40.46972569  60.7075      35.60891455]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1854,2021-05-11 09:00:00,"[ 33.84774774 -85.49988279  63.76228717  97.1025     -70.7
 -38.19466987  32.83158414  36.405       59.38467102 -45.1
 -44.17884867   4.15635718 -25.93439162 -39.23498363 -77.5
 -73.5475     -54.845      -42.32533349  60.8125     -52.5088169 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1855,2021-05-11 10:00:00,"[-12.87294892 -85.52965334  63.75942819  97.03       -70.6675
 -41.3736111   32.854671    36.4175      60.38435058 -45.1125
  39.90965889  22.91967633 -38.80434148 -39.22997194 -77.53
 -73.6125     -54.885      -43.02967234  60.83       -87.51976525]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1856,2021-05-11 11:00:00,"[ -5.18856094 -85.44729628  63.71568546  97.03       -70.6325
 -41.64922647  32.83456161  36.3925      60.34854085 -45.105
  36.76426889  22.85952972 -35.95551603 -39.2149813  -77.5225
 -73.565      -54.855      -43.03836841  60.81       -86.58047521]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1857,2021-05-11 12:00:00,"[-34.47256945 -85.63442584  63.76519458  97.135      -70.7325
 -38.68534288  32.82992955  36.405       60.48651957 -45.0875
  46.573891    23.15185806 -48.79149631 -39.2320136  -77.5325
 -73.655      -54.865      -42.98647388  60.84       -89.72721064]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1858,2021-05-11 13:00:00,"[ 23.11966636 -85.65738257  63.83273991  97.36       -70.755
 -39.55944224  32.77689045  36.34        59.61031086 -45.105
  -0.81727153  24.94397585 -28.07673191 -39.15498833 -77.6925
 -73.6525     -54.8775     -42.56497154  60.84       -50.89395093]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1859,2021-05-11 14:00:00,"[-31.17057646 -85.51277767  63.47382056  97.1675     -70.775
 -39.85059747  32.84203801  36.42        60.06384151 -45.09
  47.38740074  34.62756453 -45.55806991 -39.28227054 -77.4725
 -73.54       -54.8875     -42.36221031  60.865      -53.98306205]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1860,2021-05-11 15:00:00,"[ 14.80495384 -85.55493881  63.78478597  97.3425     -70.725
 -41.87638412  32.75966028  36.325       59.78928121 -45.1125
  45.3211496   34.88105728 -38.92923224 -39.15999066 -77.64
 -73.565      -54.865      -42.46853035  60.81        41.03878326]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1861,2021-05-11 16:00:00,"[ -4.67481866 -85.54484703  63.67508677  97.25       -70.7325
 -41.53321048  32.80098766  36.37        59.37526729 -45.1
  47.18368611  35.14017079 -38.39036336 -39.21498364 -77.5825
 -73.58       -54.8875     -41.8738167   60.8475      53.5362713 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1862,2021-05-11 17:00:00,"[-36.97645109 -85.64214528  62.23770416  97.415      -70.8275
 -37.10045948  32.82745304  36.35        60.43502357 -45.155
  47.41131605  33.80102726 -50.85853132 -39.19130413 -77.5875
 -73.58       -54.9275     -42.71071057  60.8175     -88.33402518]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1863,2021-05-11 18:00:00,"[-33.26055491 -85.5789492   63.79457628  97.3925     -70.805
 -41.09921387  32.83664272  36.345       60.38022254 -45.1675
  47.37884733  35.04472218 -49.56203663 -39.21736208 -77.4925
 -73.48       -54.9075     -42.8530834   60.79       -75.76301058]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1864,2021-05-11 19:00:00,"[-36.01233849 -85.55981744  63.91326267  97.4        -70.785
 -41.36296713  32.83453029  36.34        60.4224432  -45.175
  47.33927047  34.50925749 -52.67158411 -39.20948116 -77.4825
 -73.46       -54.895      -42.9069172   60.765      -89.55396594]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1865,2021-05-11 20:00:00,"[-21.26036115 -85.54239293  63.89562977  97.295      -70.72
 -42.56333722  32.83950884  36.3425      60.45218884 -45.185
  47.00720444  34.93066534 -49.75704429 -39.20498131 -77.4775
 -73.48       -54.895      -42.93382517  60.74       -81.03645376]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1866,2021-05-11 21:00:00,"[-36.7925813  -85.56533316  63.87629069  97.1875     -70.705
 -40.8710494   32.854953    36.36        60.50319681 -45.18
  47.34614087  29.15434395 -52.41318825 -39.20950687 -77.4625
 -73.515      -54.8875     -42.94654773  60.745      -90.15297376]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1867,2021-05-11 22:00:00,"[-21.77430408 -85.50995413  63.83453579  97.2125     -70.7225
 -43.26558172  32.83637261  36.375       60.45844772 -45.135
  46.96687449  33.77486615 -44.77464666 -39.21249065 -77.4525
 -73.455      -54.835      -42.94701362  60.745      -88.76952598]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1868,2021-05-11 23:00:00,"[-19.89513411 -85.54486233  63.88144448  97.345      -70.71
 -42.29929813  32.82284783  36.3225      60.38332397 -45.1875
  46.99751699  34.90924842 -47.73596122 -39.19497897 -77.47
 -73.4525     -54.88       -42.9096216   60.735      -72.21914239]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1869,2021-05-12 00:00:00,"[ 35.73024829 -85.48242357  63.89888785  97.32       -70.68
 -37.89009247  32.83060957  36.31        54.55430453 -45.21
 -40.78846323  14.06667134  -9.97805467 -39.18999533 -77.4775
 -73.4575     -54.9025     -40.39151992  60.7225      34.03567131]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1870,2021-05-12 01:00:00,"[ 22.80021741 -85.52498471  63.87428424  97.3975     -70.63
 -41.4176023   32.79095197  36.26        60.34067346 -45.2175
   1.4812347   29.76746582 -38.60347225 -39.10999534 -77.5825
 -73.5025     -54.8875     -42.94874076  60.6975     -79.58814379]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1871,2021-05-12 02:00:00,"[ 25.76712158 -85.51        63.89480196  97.43       -70.6075
 -42.63720624  32.78469957  36.24        60.49322943 -45.25
  -8.75084597  32.49742176 -42.68165481 -39.0725     -77.6375
 -73.48       -54.915      -42.96834802  60.68       -84.25917378]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1872,2021-05-12 03:00:00,"[ 33.26797829 -85.5275      63.89497715  97.435      -70.565
 -42.57496494  32.77927437  36.2125      60.54692579 -45.2725
 -41.29186105  27.96810226 -41.17452521 -39.035      -77.6525
 -73.4625     -54.8875     -42.95598932  60.625      -85.03153257]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1873,2021-05-12 04:00:00,"[ 36.03145342 -85.5775      63.89498477  97.59       -70.545
 -43.19572366  32.6965889   36.1425      60.57958443 -45.29
 -40.51297299  33.57076736 -38.9665197  -38.9325     -77.8125
 -73.5        -54.88       -42.94126373  60.585      -62.51193998]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1874,2021-05-12 05:00:00,"[ 34.16305957 -85.5175      63.92247714  97.6325     -70.575
 -42.64841323  32.71826143  36.145       60.5202449  -45.285
 -41.05540711  29.65714233 -40.42871021 -38.955      -77.785
 -73.4325     -54.8875     -42.93605657  60.6025     -82.81533825]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
